"Região","UF","IBGE","Município","População*","Domicílios com a TRIA aplicada","Domicílios em risco de insegurança alimentar","% Domicílios em risco de insegurança alimentar","Pessoas em domicílios em risco de insegurança alimentar","Domicílios em risco de insegurança alimentar com pessoas com deficiência","% de domicílios em risco de insegurança alimentar com pessoas com deficiência","Domicílios em risco de insegurança alimentar com pessoas em situação de rua","% de domicílios em risco de insegurança alimentar com pessoas em situação de rua","Domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional","% de domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional","Domicílios em risco de insegurança alimentar com pessoas menores de 18 anos","% de domicílios em risco de insegurança alimentar com pessoas menores de 18 anos","Domicílios em risco de insegurança alimentar com RF respondente do sexo feminino","% de domicílios em risco de insegurança alimentar com RF respondente do sexo feminino","Domicílios em risco de insegurança alimentar com RF respondente do sexo masculino","% de domicílios em risco de insegurança alimentar com RF respondente do sexo masculino","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado pardo","% de domicílios com RF respondente autodeclarado pardo","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado branco","% de domicílios com RF respondente autodeclarado branco","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado amarelo","% de domicílios com RF respondente autodeclarado amarelo","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado preto","% de domicílios com RF respondente autodeclarado preto","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado indígena","% de domicílios com RF respondente autodeclarado indígena","Competência"
"NORDESTE","BA","291450","IRARA","29572","10539","1795","17","5229","222","12.4","0","0","390","21.7","938","52.3","1234","74.1","432","25.9","778","46.7","34","2","8","0.5","845","50.7","1","0.1","nov/2023 a abr/2026"
"NORDESTE","BA","291460","IRECE","78781","28340","17","0.1","65","0","0","0","0","1","5.9","12","70.6","5","83.3","1","16.7","3","50","1","16.7","0","0","2","33.3","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291465","ITABELA","29588","7704","1199","15.6","3994","207","17.3","10","0.8","11","0.9","676","56.4","628","61.7","390","38.3","793","77.9","109","10.7","6","0.6","106","10.4","4","0.4","nov/2023 a abr/2026"
"NORDESTE","BA","291470","ITABERABA","68425","16512","1228","7.4","4571","217","17.7","0","0","29","2.4","648","52.8","629","66.4","318","33.6","675","71.3","71","7.5","4","0.4","197","20.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291480","ITABUNA","196344","56307","4275","7.6","12875","873","20.4","27","0.6","78","1.8","1996","46.7","2766","70.7","1144","29.3","2593","66.3","412","10.5","39","1","861","22","9","0.2","nov/2023 a abr/2026"
"NORDESTE","BA","291490","ITACARE","29496","4196","843","20.1","2704","144","17.1","1","0.1","45","5.3","450","53.4","521","65.8","271","34.2","404","51","129","16.3","20","2.5","240","30.3","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291500","ITAETE","13775","4009","165","4.1","535","8","4.8","0","0","20","12.1","93","56.4","81","55.1","66","44.9","116","78.9","5","3.4","1","0.7","25","17","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291510","ITAGI","14347","3099","179","5.8","552","53","29.6","0","0","15","8.4","83","46.4","86","52.1","79","47.9","111","67.3","22","13.3","0","0","32","19.4","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291520","ITAGIBA","15796","1707","100","5.9","310","17","17","0","0","0","0","55","55","57","61.3","36","38.7","74","79.6","3","3.2","0","0","16","17.2","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291530","ITAGIMIRIM","6490","1218","52","4.3","148","12","23.1","0","0","1","1.9","22","42.3","33","78.6","9","21.4","31","73.8","1","2.4","0","0","10","23.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291535","ITAGUACU DA BAHIA","12669","3479","390","11.2","1153","44","11.3","0","0","3","0.8","191","49","217","62.2","132","37.8","294","84.2","22","6.3","13","3.7","20","5.7","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291540","ITAJU DO COLONIA","6118","1536","83","5.4","274","11","13.3","0","0","1","1.2","54","65.1","54","79.4","14","20.6","48","70.6","3","4.4","1","1.5","5","7.4","11","16.2","nov/2023 a abr/2026"
"NORDESTE","BA","291550","ITAJUIPE","19191","5409","913","16.9","2945","184","20.2","0","0","3","0.3","440","48.2","491","64.9","266","35.1","612","80.8","48","6.3","3","0.4","94","12.4","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291560","ITAMARAJU","61999","13794","1932","14","6080","148","7.7","23","1.2","12","0.6","927","48","965","62.3","584","37.7","1370","88.4","92","5.9","14","0.9","70","4.5","3","0.2","nov/2023 a abr/2026"
"NORDESTE","BA","291570","ITAMARI","7187","1754","391","22.3","1248","64","16.4","0","0","1","0.3","188","48.1","161","46.3","187","53.7","266","76.4","25","7.2","0","0","57","16.4","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291580","ITAMBE","25088","8873","1014","11.4","3549","51","5","1","0.1","5","0.5","534","52.7","485","62.4","292","37.6","508","65.4","82","10.6","13","1.7","174","22.4","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291590","ITANAGRA","6078","2417","236","9.8","781","17","7.2","0","0","1","0.4","144","61","157","71.7","62","28.3","137","62.6","7","3.2","1","0.5","74","33.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291600","ITANHEM","18203","4031","93","2.3","265","10","10.8","0","0","1","1.1","48","51.6","67","79.8","17","20.2","64","76.2","13","15.5","3","3.6","4","4.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291610","ITAPARICA","20353","3699","328","8.9","1069","48","14.6","0","0","1","0.3","159","48.5","205","76.5","63","23.5","172","64.2","32","11.9","0","0","64","23.9","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291620","ITAPE","10649","3364","754","22.4","2206","97","12.9","0","0","3","0.4","365","48.4","425","63.3","246","36.7","515","76.8","66","9.8","1","0.1","89","13.3","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291630","ITAPEBI","9464","3243","544","16.8","1825","81","14.9","0","0","7","1.3","301","55.3","348","78.4","96","21.6","286","64.4","42","9.5","4","0.9","108","24.3","4","0.9","nov/2023 a abr/2026"
"NORDESTE","BA","291640","ITAPETINGA","68724","20602","3573","17.3","12793","24","0.7","19","0.5","29","0.8","1897","53.1","1924","63.6","1103","36.4","2197","72.6","427","14.1","12","0.4","388","12.8","3","0.1","nov/2023 a abr/2026"
"NORDESTE","BA","291650","ITAPICURU","33284","8940","540","6","1701","47","8.7","0","0","15","2.8","279","51.7","333","68.4","154","31.6","406","83.4","44","9","11","2.3","26","5.3","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291660","ITAPITANGA","10640","2321","143","6.2","508","19","13.3","0","0","0","0","80","55.9","84","66.1","43","33.9","90","70.9","8","6.3","1","0.8","28","22","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291670","ITAQUARA","8464","2340","449","19.2","1355","63","14","0","0","0","0","262","58.4","263","65.1","141","34.9","278","68.8","54","13.4","1","0.2","72","17.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291680","ITARANTIM","17485","5038","729","14.5","2368","76","10.4","1","0.1","6","0.8","387","53.1","450","71.4","180","28.6","496","78.7","78","12.4","1","0.2","55","8.7","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291685","ITATIM","16454","6682","83","1.2","259","6","7.2","0","0","0","0","56","67.5","65","83.3","13","16.7","61","78.2","11","14.1","1","1.3","5","6.4","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291690","ITIRUCU","11211","3795","221","5.8","745","28","12.7","0","0","1","0.5","126","57","108","53.7","93","46.3","141","70.1","27","13.4","3","1.5","30","14.9","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291700","ITIUBA","35490","9407","563","6","1889","92","16.3","0","0","18","3.2","314","55.8","316","62.2","192","37.8","441","86.8","20","3.9","7","1.4","40","7.9","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291710","ITORORO","16849","5134","616","12","2029","101","16.4","0","0","7","1.1","349","56.7","361","66.1","185","33.9","369","67.6","58","10.6","7","1.3","112","20.5","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291720","ITUACU","18506","6166","118","1.9","387","44","37.3","0","0","0","0","65","55.1","62","63.3","36","36.7","48","49","35","35.7","0","0","15","15.3","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291730","ITUBERA","22154","6404","1060","16.6","3161","142","13.4","0","0","15","1.4","558","52.6","623","64.7","340","35.3","529","54.9","93","9.7","26","2.7","315","32.7","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291733","IUIU","11559","3130","192","6.1","676","12","6.2","0","0","0","0","117","60.9","121","69.5","53","30.5","121","69.5","38","21.8","1","0.6","14","8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291735","JABORANDI","9600","3693","584","15.8","1928","77","13.2","0","0","2","0.3","349","59.8","332","62.4","200","37.6","400","75.2","85","16","20","3.8","27","5.1","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291740","JACARACI","14910","4271","345","8.1","1042","65","18.8","0","0","2","0.6","158","45.8","111","33.8","217","66.2","212","64.6","105","32","0","0","11","3.4","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291750","JACOBINA","86896","25216","2267","9","6767","372","16.4","1","0","65","2.9","1175","51.8","1573","75.1","521","24.9","1391","66.4","251","12","9","0.4","444","21.2","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291760","JAGUAQUARA","47624","10237","523","5.1","1691","60","11.5","4","0.8","6","1.1","280","53.5","339","73.2","124","26.8","344","74.3","66","14.3","5","1.1","49","10.6","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291770","JAGUARARI","34528","6021","173","2.9","457","22","12.7","0","0","2","1.2","88","50.9","103","66","53","34","124","79.5","18","11.5","3","1.9","11","7.1","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291780","JAGUARIPE","18349","5573","339","6.1","1158","33","9.7","0","0","32","9.4","193","56.9","230","75.2","76","24.8","159","52","9","2.9","19","6.2","119","38.9","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291790","JANDAIRA","9508","3280","550","16.8","1644","47","8.5","0","0","4","0.7","313","56.9","302","60.6","196","39.4","437","87.8","20","4","5","1","37","7.4","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291800","JEQUIE","169201","17357","1205","6.9","3864","220","18.3","0","0","20","1.7","640","53.1","595","63.2","346","36.8","612","65","131","13.9","5","0.5","192","20.4","1","0.1","nov/2023 a abr/2026"
"NORDESTE","BA","291810","JEREMOABO","39539","10073","1327","13.2","3919","123","9.3","0","0","19","1.4","692","52.1","819","69.6","358","30.4","1018","86.5","96","8.2","8","0.7","57","4.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291820","JIQUIRICA","14063","5478","1911","34.9","5361","225","11.8","0","0","15","0.8","921","48.2","1055","60","704","40","1095","62.3","150","8.5","10","0.6","504","28.7","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291830","JITAUNA","14824","3880","247","6.4","720","50","20.2","0","0","1","0.4","120","48.6","141","62.9","83","37.1","116","51.8","24","10.7","0","0","84","37.5","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291835","JOAO DOURADO","25892","8473","491","5.8","1606","45","9.2","0","0","227","46.2","306","62.3","283","62.5","170","37.5","295","65.1","47","10.4","1","0.2","109","24.1","1","0.2","nov/2023 a abr/2026"
"NORDESTE","BA","291840","JUAZEIRO","256122","48158","7212","15","26960","49","0.7","11","0.2","27","0.4","4219","58.5","4594","72.1","1774","27.9","4733","74.3","719","11.3","47","0.7","866","13.6","3","0","nov/2023 a abr/2026"
"NORDESTE","BA","291845","JUCURUCU","9930","1827","87","4.8","259","15","17.2","0","0","1","1.1","46","52.9","40","54.8","33","45.2","64","87.7","6","8.2","0","0","3","4.1","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291850","JUSSARA","17007","4061","93","2.3","315","11","11.8","1","1.1","1","1.1","53","57","52","65.8","27","34.2","67","84.8","9","11.4","0","0","3","3.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291855","JUSSARI","6048","1461","35","2.4","126","7","20","0","0","0","0","20","57.1","11","52.4","10","47.6","12","57.1","1","4.8","1","4.8","7","33.3","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291860","JUSSIAPE","7567","1963","94","4.8","302","25","26.6","0","0","4","4.3","48","51.1","67","74.4","23","25.6","56","62.2","23","25.6","1","1.1","10","11.1","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291870","LAFAIETE COUTINHO","4228","1050","26","2.5","87","4","15.4","0","0","1","3.8","15","57.7","14","60.9","9","39.1","14","60.9","3","13","0","0","6","26.1","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291875","LAGOA REAL","14550","3225","21","0.7","90","3","14.3","0","0","1","4.8","15","71.4","15","75","5","25","5","25","7","35","0","0","8","40","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291880","LAJE","21705","4444","474","10.7","1515","65","13.7","1","0.2","6","1.3","269","56.8","223","49.4","228","50.6","298","66.1","16","3.5","4","0.9","133","29.5","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291890","LAJEDAO","3994","1161","30","2.6","90","6","20","0","0","0","0","14","46.7","22","88","3","12","11","44","7","28","0","0","7","28","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291900","LAJEDINHO","3610","1470","128","8.7","396","11","8.6","0","0","1","0.8","69","53.9","83","69.2","37","30.8","111","92.5","2","1.7","0","0","7","5.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291905","LAJEDO DO TABOCAL","7683","1039","10","1","29","1","10","0","0","0","0","3","30","5","62.5","3","37.5","6","75","0","0","0","0","2","25","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291910","LAMARAO","9303","1519","134","8.8","399","17","12.7","0","0","90","67.2","73","54.5","95","75.4","31","24.6","108","85.7","2","1.6","1","0.8","15","11.9","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291915","LAPAO","27014","9353","658","7","2144","92","14","0","0","27","4.1","397","60.3","479","79.2","126","20.8","480","79.3","23","3.8","2","0.3","101","16.7","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291920","LAURO DE FREITAS","219564","20656","3637","17.6","11805","430","11.8","3","0.1","85","2.3","1821","50.1","2459","78.2","687","21.8","1645","52.3","243","7.7","223","7.1","1034","32.9","2","0.1","nov/2023 a abr/2026"
"NORDESTE","BA","291930","LENCOIS","11194","2919","588","20.1","1825","99","16.8","0","0","52","8.8","335","57","419","76.5","129","23.5","331","60.4","13","2.4","3","0.5","201","36.7","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291940","LICINIO DE ALMEIDA","12202","2533","41","1.6","122","3","7.3","0","0","0","0","18","43.9","27","69.2","12","30.8","20","51.3","12","30.8","0","0","7","17.9","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291950","LIVRAMENTO DE NOSSA SENHORA","46376","9806","253","2.6","915","18","7.1","0","0","2","0.8","152","60.1","172","83.1","35","16.9","103","49.8","37","17.9","14","6.8","53","25.6","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291955","LUIS EDUARDO MAGALHAES","118382","7649","262","3.4","852","14","5.3","4","1.5","8","3.1","179","68.3","193","91.5","18","8.5","151","71.6","43","20.4","1","0.5","17","8.1","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291960","MACAJUBA","10740","3945","464","11.8","1395","45","9.7","2","0.4","0","0","208","44.8","135","32.1","286","67.9","327","77.7","28","6.7","0","0","66","15.7","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291970","MACARANI","22768","5727","270","4.7","908","23","8.5","0","0","2","0.7","137","50.7","157","68","74","32","202","87.4","12","5.2","3","1.3","15","6.5","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291980","MACAUBAS","43653","9095","490","5.4","1847","93","19","0","0","5","1","261","53.3","268","62.6","160","37.4","316","73.8","84","19.6","1","0.2","27","6.3","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291990","MACURURE","7435","2220","26","1.2","74","1","3.8","0","0","0","0","12","46.2","10","40","15","60","21","84","3","12","0","0","1","4","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291992","MADRE DE DEUS","19224","7055","611","8.7","2000","3","0.5","5","0.8","3","0.5","309","50.6","382","76.2","119","23.8","341","68.1","54","10.8","4","0.8","102","20.4","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","291995","MAETINGA","7218","2486","296","11.9","885","57","19.3","0","0","0","0","131","44.3","188","66","97","34","206","72.3","48","16.8","3","1.1","28","9.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292000","MAIQUINIQUE","9009","1927","250","13","775","39","15.6","0","0","2","0.8","135","54","154","66.7","77","33.3","163","70.6","38","16.5","2","0.9","28","12.1","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292010","MAIRI","18130","2981","494","16.6","1468","75","15.2","2","0.4","6","1.2","239","48.4","306","72.5","116","27.5","293","69.4","45","10.7","5","1.2","80","19","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292020","MALHADA","15814","3917","335","8.6","1169","67","20","2","0.6","24","7.2","209","62.4","203","64.9","110","35.1","265","84.7","16","5.1","3","1","29","9.3","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292030","MALHADA DE PEDRAS","8982","2937","78","2.7","271","14","17.9","0","0","2","2.6","49","62.8","64","90.1","7","9.9","46","64.8","23","32.4","0","0","2","2.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292040","MANOEL VITORINO","14287","1938","75","3.9","246","17","22.7","1","1.3","10","13.3","34","45.3","39","60","26","40","51","78.5","7","10.8","3","4.6","4","6.2","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292045","MANSIDAO","14542","2660","797","30","2616","80","10","1","0.1","1","0.1","462","58","408","54.4","342","45.6","641","85.5","10","1.3","11","1.5","88","11.7","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292050","MARACAS","29330","8886","640","7.2","2087","45","7","0","0","1","0.2","357","55.8","366","68.3","170","31.7","239","44.6","105","19.6","134","25","58","10.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292060","MARAGOGIPE","37041","14281","1790","12.5","5524","212","11.8","0","0","240","13.4","866","48.4","943","61.8","582","38.2","831","54.5","201","13.2","14","0.9","478","31.3","1","0.1","nov/2023 a abr/2026"
"NORDESTE","BA","292070","MARAU","25804","5149","1509","29.3","4463","148","9.8","0","0","251","16.6","735","48.7","592","42.8","792","57.2","840","60.7","71","5.1","17","1.2","457","33","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292080","MARCIONILIO SOUZA","9475","2057","140","6.8","484","16","11.4","0","0","0","0","90","64.3","96","75.6","31","24.4","81","63.8","7","5.5","2","1.6","37","29.1","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292090","MASCOTE","13918","3189","636","19.9","2027","99","15.6","0","0","82","12.9","306","48.1","383","69","172","31","413","74.4","40","7.2","5","0.9","95","17.1","2","0.4","nov/2023 a abr/2026"
"NORDESTE","BA","292100","MATA DE SAO JOAO","44962","1395","185","13.3","614","16","8.6","0","0","7","3.8","107","57.8","107","79.9","27","20.1","85","63.4","4","3","18","13.4","26","19.4","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292105","MATINA","10611","1447","65","4.5","242","9","13.8","0","0","1","1.5","36","55.4","30","53.6","26","46.4","28","50","9","16.1","1","1.8","18","32.1","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292110","MEDEIROS NETO","22801","3721","79","2.1","281","13","16.5","0","0","5","6.3","44","55.7","46","74.2","16","25.8","49","79","8","12.9","1","1.6","4","6.5","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292120","MIGUEL CALMON","25263","9560","690","7.2","2203","104","15.1","2","0.3","87","12.6","374","54.2","365","63.9","206","36.1","489","85.6","26","4.6","5","0.9","51","8.9","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292130","MILAGRES","11436","3550","625","17.6","1742","100","16","1","0.2","0","0","290","46.4","407","67.8","193","32.2","399","66.5","91","15.2","0","0","110","18.3","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292140","MIRANGABA","16167","3816","431","11.3","1372","77","17.9","0","0","8","1.9","244","56.6","175","47.2","196","52.8","235","63.3","45","12.1","0","0","91","24.5","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292145","MIRANTE","10526","3040","122","4","347","21","17.2","0","0","2","1.6","63","51.6","44","41.1","63","58.9","72","67.3","32","29.9","1","0.9","2","1.9","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292150","MONTE SANTO","49807","12922","1206","9.3","3804","182","15.1","0","0","12","1","592","49.1","561","53.9","479","46.1","618","59.4","376","36.2","6","0.6","40","3.8","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292160","MORPARA","8220","2079","349","16.8","1262","67","19.2","1","0.3","9","2.6","238","68.2","186","63.5","107","36.5","215","73.4","46","15.7","6","2","26","8.9","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292170","MORRO DO CHAPEU","35235","7405","505","6.8","1734","75","14.9","0","0","12","2.4","312","61.8","324","70.3","137","29.7","316","68.5","46","10","1","0.2","98","21.3","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292180","MORTUGABA","11477","3511","80","2.3","253","32","40","0","0","4","5","35","43.8","23","34.3","44","65.7","47","70.1","7","10.4","0","0","13","19.4","0","0","nov/2023 a abr/2026"
"NORDESTE","BA","292190","MUCUGE","12712","4014","509","12.7","1683","33","6.5","1","0.2","2","0.4","310","60.9","362","77.5","105","22.5","378","80.9","31","6.6","4","0.9","54","11.6","0","0","nov/2023 a abr/2026"
